kind	file	line	value	extra
broken_md_link	features/project/structure/PROJECT_BACKEND_DESIGN_PART2_DATA_MODELS.md	315	PROJECT_BACKEND_DESIGN_PART1_FOUNDATION.md	features/project/structure/PROJECT_BACKEND_DESIGN_PART1_FOUNDATION.md
broken_md_link	features/component_item_master/_general/08_PRODUCT_MODULE.md	1127	07_QUOTATION_MODULE.md	features/component_item_master/_general/07_QUOTATION_MODULE.md
broken_md_link	features/component_item_master/_general/08_PRODUCT_MODULE.md	1127	09_BOM_MODULE.md	features/component_item_master/_general/09_BOM_MODULE.md
broken_md_link	features/component_item_master/price_list/11_PRICING_MODULE.md	97	10_CLIENT_PROJECT_MODULE.md	features/component_item_master/price_list/10_CLIENT_PROJECT_MODULE.md
broken_md_link	features/component_item_master/price_list/11_PRICING_MODULE.md	97	12_USER_MANAGEMENT.md	features/component_item_master/price_list/12_USER_MANAGEMENT.md
broken_md_link	features/component_item_master/import_export/guides/22_DATA_IMPORT_FLOW.md	1015	21_PDF_GENERATION_FLOW.md	features/component_item_master/import_export/guides/21_PDF_GENERATION_FLOW.md
broken_md_link	features/component_item_master/import_export/guides/22_DATA_IMPORT_FLOW.md	1015	23_CONTROLLER_REFERENCE.md	features/component_item_master/import_export/guides/23_CONTROLLER_REFERENCE.md
broken_md_link	features/component_item_master/import_export/reports_exports/13_REPORTS_EXPORTS.md	99	12_USER_MANAGEMENT.md	features/component_item_master/import_export/reports_exports/12_USER_MANAGEMENT.md
broken_md_link	features/component_item_master/import_export/reports_exports/13_REPORTS_EXPORTS.md	99	14_ALL_PAGES_REFERENCE.md	features/component_item_master/import_export/reports_exports/14_ALL_PAGES_REFERENCE.md
broken_md_link	features/security/_general/36_SECURITY_GUIDE.md	67	32_ADMIN_GUIDE.md	features/security/_general/32_ADMIN_GUIDE.md
broken_md_link	features/security/_general/36_SECURITY_GUIDE.md	67	37_PERFORMANCE_OPTIMIZATION.md	features/security/_general/37_PERFORMANCE_OPTIMIZATION.md
broken_md_link	features/proposal_bom/structure/MASTER_BOM_BACKEND_DESIGN_PART4_COPY_PROCESS.md	332	MASTER_BOM_BACKEND_DESIGN_PART3_STRUCTURE.md	features/proposal_bom/structure/MASTER_BOM_BACKEND_DESIGN_PART3_STRUCTURE.md
broken_md_link	features/proposal_bom/structure/MASTER_BOM_BACKEND_DESIGN_PART4_COPY_PROCESS.md	333	MASTER_BOM_BACKEND_DESIGN_PART5_RULES.md	features/proposal_bom/structure/MASTER_BOM_BACKEND_DESIGN_PART5_RULES.md
broken_md_link	features/quotation/discount_rules/31_DISCOUNT_LOGIC.md	75	30_NUMBERING_SYSTEM.md	features/quotation/discount_rules/30_NUMBERING_SYSTEM.md
broken_md_link	features/quotation/discount_rules/31_DISCOUNT_LOGIC.md	75	32_ADMIN_GUIDE.md	features/quotation/discount_rules/32_ADMIN_GUIDE.md
broken_md_link	features/quotation/costing/20_PRICING_CALCULATION_FLOW.md	1131	19_BOM_CREATION_FLOW.md	features/quotation/costing/19_BOM_CREATION_FLOW.md
broken_md_link	features/quotation/costing/20_PRICING_CALCULATION_FLOW.md	1131	21_PDF_GENERATION_FLOW.md	features/quotation/costing/21_PDF_GENERATION_FLOW.md
broken_md_link	features/quotation/costing/QUOTATION_BACKEND_DESIGN_PART5_COSTING.md	564	QUOTATION_BACKEND_DESIGN_PART4_QUANTITY.md	features/quotation/costing/QUOTATION_BACKEND_DESIGN_PART4_QUANTITY.md
broken_md_link	features/quotation/costing/QUOTATION_BACKEND_DESIGN_PART5_COSTING.md	565	QUOTATION_BACKEND_DESIGN_PART6_PRICING.md	features/quotation/costing/QUOTATION_BACKEND_DESIGN_PART6_PRICING.md
broken_md_link	features/quotation/workflows/18_QUOTATION_REVISION_FLOW.md	859	19_BOM_CREATION_FLOW.md	features/quotation/workflows/19_BOM_CREATION_FLOW.md
broken_md_link	features/quotation/workflows/17_QUOTATION_CREATION_FLOW.md	1768	00_MASTER_DOCUMENTATION_INDEX.md	features/quotation/workflows/00_MASTER_DOCUMENTATION_INDEX.md
broken_md_link	features/quotation/v2/QUOTATION_BACKEND_DESIGN_PART3_HIERARCHY.md	467	QUOTATION_BACKEND_DESIGN_PART2_DATA_MODELS.md	features/quotation/v2/QUOTATION_BACKEND_DESIGN_PART2_DATA_MODELS.md
broken_md_link	features/quotation/v2/QUOTATION_BACKEND_DESIGN_PART3_HIERARCHY.md	468	QUOTATION_BACKEND_DESIGN_PART4_QUANTITY.md	features/quotation/v2/QUOTATION_BACKEND_DESIGN_PART4_QUANTITY.md
broken_md_link	features/quotation/_general/07_QUOTATION_MODULE.md	1171	04_DATABASE_SCHEMA.md	features/quotation/_general/04_DATABASE_SCHEMA.md
broken_md_link	features/quotation/_general/07_QUOTATION_MODULE.md	1171	08_PRODUCT_MODULE.md	features/quotation/_general/08_PRODUCT_MODULE.md
broken_md_link	features/quotation/_general/QUOTATION_BACKEND_DESIGN_PART7_MASTER_DATA.md	616	QUOTATION_BACKEND_DESIGN_PART6_PRICING.md	features/quotation/_general/QUOTATION_BACKEND_DESIGN_PART6_PRICING.md
broken_md_link	features/quotation/_general/QUOTATION_BACKEND_DESIGN_PART7_MASTER_DATA.md	617	QUOTATION_BACKEND_DESIGN_PART8_SERVICES.md	features/quotation/_general/QUOTATION_BACKEND_DESIGN_PART8_SERVICES.md
broken_md_link	features/quotation/reports/21_PDF_GENERATION_FLOW.md	790	20_PRICING_CALCULATION_FLOW.md	features/quotation/reports/20_PRICING_CALCULATION_FLOW.md
broken_md_link	features/quotation/reports/21_PDF_GENERATION_FLOW.md	790	22_DATA_IMPORT_FLOW.md	features/quotation/reports/22_DATA_IMPORT_FLOW.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/changes/CHANGE_INDEX.md	180	../docs/PHASE_1/BASELINE_FREEZE_REGISTER.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/docs/PHASE_1/BASELINE_FREEZE_REGISTER.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/changes/CHANGE_INDEX.md	181	../docs/PHASE_1/PHASE_1_CLOSURE_SUMMARY.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/docs/PHASE_1/PHASE_1_CLOSURE_SUMMARY.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/08_PRODUCT_MODULE.md	1135	07_QUOTATION_MODULE.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/07_QUOTATION_MODULE.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/08_PRODUCT_MODULE.md	1135	09_BOM_MODULE.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/09_BOM_MODULE.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/11_PRICING_MODULE.md	105	10_CLIENT_PROJECT_MODULE.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/10_CLIENT_PROJECT_MODULE.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/13_REPORTS_EXPORTS.md	107	14_ALL_PAGES_REFERENCE.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/14_ALL_PAGES_REFERENCE.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/21_PDF_GENERATION_FLOW.md	798	20_PRICING_CALCULATION_FLOW.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/20_PRICING_CALCULATION_FLOW.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/21_PDF_GENERATION_FLOW.md	798	22_DATA_IMPORT_FLOW.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/22_DATA_IMPORT_FLOW.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/32_ADMIN_GUIDE.md	167	31_DISCOUNT_LOGIC.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/31_DISCOUNT_LOGIC.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/32_ADMIN_GUIDE.md	167	33_USER_GUIDE.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/33_USER_GUIDE.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/36_SECURITY_GUIDE.md	75	37_PERFORMANCE_OPTIMIZATION.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/37_PERFORMANCE_OPTIMIZATION.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/FEATURE_INDEX.md	185	../INDEX.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/INDEX.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/FEATURE_INDEX.md	186	../docs/PHASE_1/BASELINE_FREEZE_REGISTER.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/docs/PHASE_1/BASELINE_FREEZE_REGISTER.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/MASTER_BOM_BACKEND_DESIGN_PART2_DATA_MODELS.md	271	MASTER_BOM_BACKEND_DESIGN_PART1_FOUNDATION.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/MASTER_BOM_BACKEND_DESIGN_PART1_FOUNDATION.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/MASTER_BOM_BACKEND_DESIGN_PART2_DATA_MODELS.md	272	MASTER_BOM_BACKEND_DESIGN_PART3_STRUCTURE.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/MASTER_BOM_BACKEND_DESIGN_PART3_STRUCTURE.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/MASTER_BOM_BACKEND_DESIGN_PART5_RULES.md	271	MASTER_BOM_BACKEND_DESIGN_PART4_COPY_PROCESS.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/MASTER_BOM_BACKEND_DESIGN_PART4_COPY_PROCESS.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/MASTER_BOM_BACKEND_DESIGN_PART5_RULES.md	272	MASTER_BOM_BACKEND_DESIGN_PART6_SERVICES.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/MASTER_BOM_BACKEND_DESIGN_PART6_SERVICES.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/MASTER_BOM_BACKEND_DESIGN_PART8_OPERATIONS.md	270	MASTER_BOM_BACKEND_DESIGN_PART7_MASTER_DATA.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/MASTER_BOM_BACKEND_DESIGN_PART7_MASTER_DATA.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/MASTER_BOM_BACKEND_DESIGN_PART8_OPERATIONS.md	271	MASTER_BOM_BACKEND_DESIGN_PART9_LOGIC.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/MASTER_BOM_BACKEND_DESIGN_PART9_LOGIC.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/PROJECT_BACKEND_DESIGN_PART4_NUMBERING.md	366	PROJECT_BACKEND_DESIGN_PART3_STRUCTURE.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/PROJECT_BACKEND_DESIGN_PART3_STRUCTURE.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/PROJECT_BACKEND_DESIGN_PART4_NUMBERING.md	367	PROJECT_BACKEND_DESIGN_PART5_RULES.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/PROJECT_BACKEND_DESIGN_PART5_RULES.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/PROJECT_BACKEND_DESIGN_PART7_MASTER_DATA.md	269	PROJECT_BACKEND_DESIGN_PART6_SERVICES.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/PROJECT_BACKEND_DESIGN_PART6_SERVICES.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/PROJECT_BACKEND_DESIGN_PART8_OPERATIONS.md	250	PROJECT_BACKEND_DESIGN_PART9_LOGIC.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/PROJECT_BACKEND_DESIGN_PART9_LOGIC.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/QUOTATION_BACKEND_DESIGN_PART3_HIERARCHY.md	475	QUOTATION_BACKEND_DESIGN_PART2_DATA_MODELS.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/QUOTATION_BACKEND_DESIGN_PART2_DATA_MODELS.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/QUOTATION_BACKEND_DESIGN_PART3_HIERARCHY.md	476	QUOTATION_BACKEND_DESIGN_PART4_QUANTITY.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/QUOTATION_BACKEND_DESIGN_PART4_QUANTITY.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/QUOTATION_BACKEND_DESIGN_PART7_MASTER_DATA.md	624	QUOTATION_BACKEND_DESIGN_PART6_PRICING.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/QUOTATION_BACKEND_DESIGN_PART6_PRICING.md
broken_md_link	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/QUOTATION_BACKEND_DESIGN_PART7_MASTER_DATA.md	625	QUOTATION_BACKEND_DESIGN_PART8_SERVICES.md	RAG_KB/phase5_pack/04_RULES_LIBRARY/features/QUOTATION_BACKEND_DESIGN_PART8_SERVICES.md
broken_md_link	RAG_KB/work/docs/source_snapshot/_backup_v2_2025-12-10/README.md	81	CODE_REVIEW.md	RAG_KB/work/docs/source_snapshot/_backup_v2_2025-12-10/CODE_REVIEW.md
broken_md_link	RAG_KB/work/docs/source_snapshot/_backup_v2_2025-12-10/README.md	82	ACTION_PLAN_AND_NEXT_STEPS.md	RAG_KB/work/docs/source_snapshot/_backup_v2_2025-12-10/ACTION_PLAN_AND_NEXT_STEPS.md
broken_md_link	RAG_KB/work/docs/source_snapshot/_backup_v2_2025-12-10/README.md	83	APPLICATION_STRUCTURE_AND_MANUAL_FEASIBILITY.md	RAG_KB/work/docs/source_snapshot/_backup_v2_2025-12-10/APPLICATION_STRUCTURE_AND_MANUAL_FEASIBILITY.md
broken_md_link	RAG_KB/work/docs/source_snapshot/_backup_v2_2025-12-10/README.md	84	QUICK_START_GUIDE.md	RAG_KB/work/docs/source_snapshot/_backup_v2_2025-12-10/QUICK_START_GUIDE.md
broken_md_link	RAG_KB/work/docs/source_snapshot/_backup_v2_2025-12-10/README.md	93	CODE_REVIEW.md	RAG_KB/work/docs/source_snapshot/_backup_v2_2025-12-10/CODE_REVIEW.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/myclabs/deep-copy/README.md	69	doc/graph.png	RAG_KB/work/docs/source_snapshot/vendor/myclabs/deep-copy/doc/graph.png
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/myclabs/deep-copy/README.md	74	doc/clone.png	RAG_KB/work/docs/source_snapshot/vendor/myclabs/deep-copy/doc/clone.png
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/myclabs/deep-copy/README.md	79	doc/deep-clone.png	RAG_KB/work/docs/source_snapshot/vendor/myclabs/deep-copy/doc/deep-clone.png
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/myclabs/deep-copy/README.md	84	doc/deep-copy.png	RAG_KB/work/docs/source_snapshot/vendor/myclabs/deep-copy/doc/deep-copy.png
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/hamcrest/hamcrest-php/README.md	86	../master/README.md#array	RAG_KB/work/docs/source_snapshot/vendor/hamcrest/master/README.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/hamcrest/hamcrest-php/README.md	87	../master/README.md#collection	RAG_KB/work/docs/source_snapshot/vendor/hamcrest/master/README.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/hamcrest/hamcrest-php/README.md	88	../master/README.md#object	RAG_KB/work/docs/source_snapshot/vendor/hamcrest/master/README.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/hamcrest/hamcrest-php/README.md	89	../master/README.md#numbers	RAG_KB/work/docs/source_snapshot/vendor/hamcrest/master/README.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/hamcrest/hamcrest-php/README.md	90	../master/README.md#type-checking	RAG_KB/work/docs/source_snapshot/vendor/hamcrest/master/README.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/hamcrest/hamcrest-php/README.md	91	../master/README.md#xml	RAG_KB/work/docs/source_snapshot/vendor/hamcrest/master/README.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/hamcrest/hamcrest-php/CONTRIBUTING.md	32	CODE_OF_CONDUCT.md	RAG_KB/work/docs/source_snapshot/vendor/hamcrest/hamcrest-php/CODE_OF_CONDUCT.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/README.md	192	doc/0_Introduction.markdown	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/doc/0_Introduction.markdown
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/README.md	193	doc/2_Usage_of_basic_components.markdown	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/doc/2_Usage_of_basic_components.markdown
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/README.md	197	doc/component/Walking_the_AST.markdown	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/doc/component/Walking_the_AST.markdown
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/README.md	204	doc/component/Name_resolution.markdown	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/doc/component/Name_resolution.markdown
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/README.md	207	doc/component/Pretty_printing.markdown	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/doc/component/Pretty_printing.markdown
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/README.md	211	doc/component/AST_builders.markdown	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/doc/component/AST_builders.markdown
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/README.md	213	doc/component/Lexer.markdown	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/doc/component/Lexer.markdown
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/README.md	216	doc/component/Error_handling.markdown	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/doc/component/Error_handling.markdown
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/README.md	219	doc/component/Constant_expression_evaluation.markdown	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/doc/component/Constant_expression_evaluation.markdown
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/README.md	222	doc/component/JSON_representation.markdown	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/doc/component/JSON_representation.markdown
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/README.md	224	doc/component/Performance.markdown	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/doc/component/Performance.markdown
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/README.md	228	doc/component/FAQ.markdown	RAG_KB/work/docs/source_snapshot/vendor/nikic/php-parser/doc/component/FAQ.markdown
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/guzzlehttp/promises/README.md	552	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/guzzlehttp/promises/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/guzzlehttp/psr7/README.md	880	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/guzzlehttp/psr7/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/guzzlehttp/guzzle/README.md	1	.github/logo.png?raw=true	RAG_KB/work/docs/source_snapshot/vendor/guzzlehttp/guzzle/.github/logo.png?raw=true
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/guzzlehttp/guzzle/README.md	88	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/guzzlehttp/guzzle/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/nunomaduro/collision/README.md	68	CONTRIBUTING.md	RAG_KB/work/docs/source_snapshot/vendor/nunomaduro/collision/CONTRIBUTING.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/nunomaduro/collision/README.md	70	CHANGELOG.md	RAG_KB/work/docs/source_snapshot/vendor/nunomaduro/collision/CHANGELOG.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/CHANGELOG.md	1033	(https://github.com/PHPOffice/PhpSpreadsheet/pull/1500	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/(https:/github.com/PHPOffice/PhpSpreadsheet/pull/1500
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/CHANGELOG.md	1472	./docs/topics/migration-from-PHPExcel.md	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/docs/topics/migration-from-PHPExcel.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/CHANGELOG.md	1473	./docs/topics/migration-from-PHPExcel.md	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/docs/topics/migration-from-PHPExcel.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/CHANGELOG.md	1474	./docs/topics/migration-from-PHPExcel.md	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/docs/topics/migration-from-PHPExcel.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/CHANGELOG.md	1475	./docs/topics/migration-from-PHPExcel.md	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/docs/topics/migration-from-PHPExcel.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/CHANGELOG.md	1476	./docs/topics/migration-from-PHPExcel.md	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/docs/topics/migration-from-PHPExcel.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/CHANGELOG.md	1520	./docs/topics/migration-from-PHPExcel.md	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/docs/topics/migration-from-PHPExcel.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/CHANGELOG.md	1528	./CHANGELOG.PHPExcel.md	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/CHANGELOG.PHPExcel.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/phpoffice/phpspreadsheet/README.md	151	/docs/topics/migration-from-PHPExcel.md	docs/topics/migration-from-PHPExcel.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/mockery/mockery/README.md	42	library/Mockery/Adapter/Phpunit/MockeryTestCase.php	RAG_KB/work/docs/source_snapshot/vendor/mockery/mockery/library/Mockery/Adapter/Phpunit/MockeryTestCase.php
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/mockery/mockery/README.md	45	library/Mockery/Adapter/Phpunit	RAG_KB/work/docs/source_snapshot/vendor/mockery/mockery/library/Mockery/Adapter/Phpunit
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/composer/pcre/README.md	131	src/MatchResult.php	RAG_KB/work/docs/source_snapshot/vendor/composer/pcre/src/MatchResult.php
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/composer/pcre/README.md	131	src/MatchWithOffsetsResult.php	RAG_KB/work/docs/source_snapshot/vendor/composer/pcre/src/MatchWithOffsetsResult.php
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/composer/pcre/README.md	131	src/MatchAllResult.php	RAG_KB/work/docs/source_snapshot/vendor/composer/pcre/src/MatchAllResult.php
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/composer/pcre/README.md	132	src/MatchAllWithOffsetsResult.php	RAG_KB/work/docs/source_snapshot/vendor/composer/pcre/src/MatchAllWithOffsetsResult.php
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/composer/pcre/README.md	132	src/ReplaceResult.php	RAG_KB/work/docs/source_snapshot/vendor/composer/pcre/src/ReplaceResult.php
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/laravelcollective/html/readme.md	1	LaravelCollectiveHTML-banner.png	RAG_KB/work/docs/source_snapshot/vendor/laravelcollective/html/LaravelCollectiveHTML-banner.png
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/laravelcollective/html/readme-ptbr.md	1	LaravelCollectiveHTML-banner.png	RAG_KB/work/docs/source_snapshot/vendor/laravelcollective/html/LaravelCollectiveHTML-banner.png
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/facade/flare-client-php/README.md	27	CONTRIBUTING.md	RAG_KB/work/docs/source_snapshot/vendor/facade/flare-client-php/CONTRIBUTING.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/facade/ignition/README.md	26	CONTRIBUTING.md	RAG_KB/work/docs/source_snapshot/vendor/facade/ignition/CONTRIBUTING.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/fruitcake/laravel-cors/readme.md	159	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/fruitcake/laravel-cors/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/maennchen/zipstream-php/README.md	23	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/maennchen/zipstream-php/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/maennchen/zipstream-php/.github/PULL_REQUEST_TEMPLATE.md	3	?expand=1&template=FAILING_TEST.md	RAG_KB/work/docs/source_snapshot/vendor/maennchen/zipstream-php/.github/?expand=1&template=FAILING_TEST.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/maennchen/zipstream-php/.github/PULL_REQUEST_TEMPLATE.md	4	?expand=1&template=FIX.md	RAG_KB/work/docs/source_snapshot/vendor/maennchen/zipstream-php/.github/?expand=1&template=FIX.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/maennchen/zipstream-php/.github/PULL_REQUEST_TEMPLATE.md	5	?expand=1&template=IMPROVEMENT.md	RAG_KB/work/docs/source_snapshot/vendor/maennchen/zipstream-php/.github/?expand=1&template=IMPROVEMENT.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/maennchen/zipstream-php/.github/PULL_REQUEST_TEMPLATE.md	6	?expand=1&template=NEW_FEATURE.md	RAG_KB/work/docs/source_snapshot/vendor/maennchen/zipstream-php/.github/?expand=1&template=NEW_FEATURE.md
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/league/commonmark/README.md	13	commonmark-banner.png	RAG_KB/work/docs/source_snapshot/vendor/league/commonmark/commonmark-banner.png
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/league/commonmark/README.md	189	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/league/commonmark/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/fakerphp/faker/README.md	100	LICENSE	RAG_KB/work/docs/source_snapshot/vendor/fakerphp/faker/LICENSE
broken_md_link	RAG_KB/work/docs/source_snapshot/vendor/dflydev/dot-access-data/README.md	158	irc://irc.freenode.net/#dflydev	RAG_KB/work/docs/source_snapshot/vendor/dflydev/dot-access-data/irc:/irc.freenode.net
