old_path,new_path,mapping_type,status,notes
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_145030.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_145030.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_145937.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_145937.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_150045.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_150045.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_150120.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_150120.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_150139.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_150139.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_150250.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_150250.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_150358.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_150358.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_150423.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_150423.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_150519.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_150519.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_152215.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_152215.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_152321.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_152321.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_152401.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_152401.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_152436.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_152436.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_152927.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_152927.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_152946.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_152946.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153000.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153000.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153039.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153039.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153128.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153128.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153212.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153212.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153248.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153248.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153315.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153315.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153406.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153406.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153504.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153504.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153545.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153545.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153621.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153621.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153656.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153656.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153937.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_153937.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_154020.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_154020.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_154221.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_154221.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_154709.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_154709.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_155038.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_normalized_20251226_155038.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_132803.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_132803.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_132912.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_132912.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_132929.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_132929.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_133017.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_133017.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_133028.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_133028.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_133302.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_133302.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_133337.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_133337.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_134243.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_134243.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_134254.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_134254.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_134310.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_134310.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_134344.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_134344.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_134351.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_134351.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_134405.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_134405.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_134414.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_134414.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_153517.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_153517.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_154119.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_154119.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_154341.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_154341.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_155022.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_155022.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_155048.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LC1D_TEST1_normalized_20251226_155048.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LP1K_TEST1_normalized_20251226_124312.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/catalog_pipeline/output/test/schneider_Schneider_LP1K_TEST1_normalized_20251226_124312.csv,EXACT_RELATIVE_PATH,MAPPED,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/price_normalizer/logs/test/schneider_Schneider_LP1K_TEST1_summary_20251226_123633.json,NONE,NEW_IN_EXECUTION,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/price_normalizer/logs/test/schneider_Schneider_LP1K_TEST1_summary_20251226_123837.json,NONE,NEW_IN_EXECUTION,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/price_normalizer/logs/test/schneider_Schneider_LP1K_TEST1_summary_20251226_124042.json,NONE,NEW_IN_EXECUTION,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/price_normalizer/output/test/schneider_Schneider_LP1K_TEST1_normalized_20251226_123633.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/price_normalizer/output/test/schneider_Schneider_LP1K_TEST1_normalized_20251226_123633.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/price_normalizer/output/test/schneider_Schneider_LP1K_TEST1_normalized_20251226_123837.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/price_normalizer/output/test/schneider_Schneider_LP1K_TEST1_normalized_20251226_123837.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/price_normalizer/output/test/schneider_Schneider_LP1K_TEST1_normalized_20251226_124042.csv,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/catalog_pipeline_nested_tools/price_normalizer/output/test/schneider_Schneider_LP1K_TEST1_normalized_20251226_124042.csv,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/README.md,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/README.md,EXACT_RELATIVE_PATH,MAPPED,
ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/TEST1_PASS_CHECKLIST.md,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/TEST1_PASS_CHECKLIST.md,EXACT_RELATIVE_PATH,MAPPED,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/logs/final/schneider_Schneider_LC1E_Contactors_FINAL_2025-12-26_summary_20251226_091423.json,NONE,NEW_IN_EXECUTION,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/logs/schneider_Switching &amp; Controlling_Pricelist_WEF 15th Jul 25_summary_20251226_081639.json,NONE,NEW_IN_EXECUTION,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/logs/test/schneider_Schneider_Switching_Controlling_TEST1_summary_20251226_083924.json,NONE,NEW_IN_EXECUTION,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/logs/test/schneider_Schneider_Switching_Controlling_TEST1_summary_20251226_084016.json,NONE,NEW_IN_EXECUTION,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/logs/test/schneider_Schneider_Switching_Controlling_TEST1_summary_20251226_084030.json,NONE,NEW_IN_EXECUTION,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/logs/test/schneider_Schneider_Switching_Controlling_TEST1_summary_20251226_084058.json,NONE,NEW_IN_EXECUTION,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/logs/test/schneider_Schneider_Switching_Controlling_TEST1_summary_20251226_084124.json,NONE,NEW_IN_EXECUTION,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/logs/test/schneider_Schneider_Switching_Controlling_TEST1_summary_20251226_084151.json,NONE,NEW_IN_EXECUTION,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/logs/test/schneider_Schneider_Switching_Controlling_TEST1_summary_20251226_084207.json,NONE,NEW_IN_EXECUTION,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/logs/test/schneider_Schneider_Switching_Controlling_TEST1_summary_20251226_085739.json,NONE,NEW_IN_EXECUTION,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/logs/test/schneider_Schneider_Switching_Controlling_TEST1_summary_20251226_085801.json,NONE,NEW_IN_EXECUTION,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/logs/test/schneider_Schneider_Switching_Controlling_TEST1_summary_20251226_085824.json,NONE,NEW_IN_EXECUTION,
,ARCHIVE/2025-12-26_catalog_pipeline_v1/tools_old/price_normalizer/logs/test/schneider_Schneider_Switching_Controlling_TEST1_summary_20251226_090222.json,NONE,NEW_IN_EXECUTION,
